Marital status,Gender,Nacionality,International,Mother's qualification,Father's qualification,Mother's occupation,Father's occupation,Educational special needs,Course,Daytime/evening attendance,Age at enrollment,Tuition fees up to date,Scholarship holder,Debtor,Displaced,Curricular units 1st sem (enrolled),Curricular units 1st sem (grade),Target,Application mode_2,Application mode_3,Application mode_4,Application mode_5,Application mode_6,Application mode_7,Application mode_8,Application mode_9,Application mode_10,Application mode_11,Application mode_12,Application mode_13,Application mode_14,Application mode_15,Application mode_16,Application mode_17,Application mode_18,Previous qualification_2,Previous qualification_3,Previous qualification_4,Previous qualification_5,Previous qualification_6,Previous qualification_7,Previous qualification_8,Previous qualification_9,Previous qualification_10,Previous qualification_11,Previous qualification_12,Previous qualification_13,Previous qualification_14,Previous qualification_15,Previous qualification_16,Previous qualification_17,engagement_ratio,financial_risk_score,low_grade_flag,critical_grade_flag,compound_risk_score
2,0,1,0,22,27,10,10,0,12,1,32,1,1,0,0,8,14.6625,0,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.9999999999875,-0.5,0,0,-0.7499999999875
2,0,1,0,22,27,10,11,0,17,0,34,1,0,0,0,5,0.0,0,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.99999999998,0.0,1,1,2.00000000002
1,0,1,0,13,27,4,4,0,12,1,23,1,1,0,1,7,12.993333333333334,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1.1428571428408163,-0.5,0,0,-0.8928571428408163
1,0,1,0,4,1,5,11,0,14,1,18,1,0,0,1,6,11.25,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1.666666666638889,0.0,0,0,-0.666666666638889
1,0,1,0,22,14,6,6,0,3,0,18,1,0,0,0,6,12.2,0,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1.333333333311111,0.0,0,0,-0.33333333331111104
1,0,1,0,22,27,10,10,0,2,1,34,1,0,0,1,0,0.0,1,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.0,0.0,1,1,3.0
1,0,16,1,1,1,5,8,0,3,0,25,1,0,1,0,6,11.333333333333334,0,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.9999999999833333,1.0,0,0,1.5000000000166667
1,0,1,0,22,28,31,40,0,9,1,21,1,0,0,0,5,12.2,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1.399999999972,0.0,0,0,-0.3999999999720001
1,0,1,0,13,7,1,1,0,11,1,20,1,1,0,1,6,0.0,1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1.9999999999666667,-0.5,1,1,0.25000000003333334
1,0,1,0,18,14,1,3,0,10,1,18,1,0,0,1,6,11.333333333333334,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1.333333333311111,0.0,0,0,-0.33333333331111104
1,0,1,0,3,27,5,9,0,6,1,18,1,0,0,1,6,13.857142857142858,0,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1.333333333311111,0.0,0,0,-0.33333333331111104
1,0,1,0,22,27,10,10,0,15,1,18,1,0,0,0,6,12.857142857142858,0,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1.1666666666472223,0.0,0,0,-0.1666666666472223
1,0,1,0,22,28,5,8,0,3,0,24,1,0,0,1,6,10.0,1,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1.666666666638889,0.0,1,0,1.333333333361111
1,0,1,0,13,14,10,8,0,9,1,32,0,0,1,0,15,10.214285714285714,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1.1333333333257778,2.0,1,0,4.866666666674222
1,0,1,0,1,1,10,7,0,11,1,24,0,0,1,1,6,11.285714285714286,1,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,2.3333333332944446,2.0,0,0,1.6666666667055554
1,0,1,0,23,27,10,6,0,10,1,18,1,1,0,0,6,13.833333333333334,1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.9999999999833333,-0.5,0,0,-0.7499999999833333
1,0,1,0,23,28,10,10,0,11,1,28,1,0,0,0,6,12.857142857142858,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1.333333333311111,0.0,0,0,-0.33333333331111104
1,0,1,0,13,28,5,9,0,16,1,18,1,1,0,1,6,11.666666666666666,1,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1.333333333311111,-0.5,0,0,-1.083333333311111
1,0,1,0,19,24,1,1,0,16,1,24,0,0,0,1,6,0.0,1,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1.9999999999666667,1.0,1,1,2.5000000000333333
1,0,1,0,1,27,5,11,0,6,1,19,1,0,0,0,5,14.4,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1.399999999972,0.0,0,0,-0.3999999999720001
2,0,1,0,22,27,10,9,0,3,0,44,1,0,0,0,6,14.833333333333334,0,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.9999999999833333,0.0,0,0,1.666666804567285e-11
1,0,1,0,22,27,10,3,0,6,1,18,1,1,0,1,6,14.333333333333334,0,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,2.3333333332944446,-0.5,0,0,-2.0833333332944446
1,0,1,0,22,27,10,8,0,2,1,18,1,0,0,1,0,0.0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.0,0.0,1,1,3.0
1,0,1,0,1,1,12,12,0,15,1,22,1,0,0,0,6,0.0,1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.0,0.0,1,1,3.0
1,0,1,0,22,27,10,6,0,16,1,18,1,1,0,0,7,12.333333333333334,0,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1.2857142856959183,-0.5,0,0,-1.0357142856959183
2,0,1,0,22,27,10,5,0,17,0,44,1,0,0,0,5,11.8,0,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.99999999998,0.0,0,0,2.000000165480742e-11
5,0,1,0,23,1,6,4,0,16,1,33,1,0,1,0,6,13.2,1,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,1.1666666666472223,1.0,0,0,1.3333333333527777
2,0,1,0,22,27,10,10,0,16,1,32,0,0,1,0,6,0.0,1,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.9999999999833333,2.0,1,1,5.000000000016667
2,0,1,0,13,14,5,5,0,4,1,35,0,0,0,0,6,0.0,1,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.0,1.0,1,1,4.5
1,0,1,0,13,14,7,7,0,10,1,20,1,0,0,1,6,11.5,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.9999999999833333,0.0,0,0,1.666666804567285e-11
1,0,1,0,3,1,7,7,0,11,1,24,1,0,0,1,6,12.6,0,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1.333333333311111,0.0,0,0,-0.33333333331111104
1,0,1,0,23,1,10,11,0,12,1,19,1,0,0,0,7,13.542857142857144,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.9999999999857143,0.0,0,0,1.428568374706174e-11
1,0,1,0,13,14,6,6,0,11,1,21,1,0,0,1,6,11.6,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1.333333333311111,0.0,0,0,-0.33333333331111104
1,1,1,0,1,1,5,10,0,15,1,19,1,1,0,1,6,13.666666666666666,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1.1666666666472223,-0.5,0,0,-0.9166666666472223
1,1,1,0,13,1,10,6,0,4,1,27,0,0,0,1,6,0.0,1,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1.666666666638889,1.0,1,1,2.833333333361111
1,0,1,0,13,1,10,5,0,16,1,30,0,0,0,0,6,0.0,1,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.0,1.0,1,1,4.5
1,1,1,0,23,28,10,10,0,2,1,21,1,0,0,1,0,0.0,1,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.0,0.0,1,1,3.0
1,1,1,0,1,10,6,9,0,5,1,19,1,0,0,1,6,11.5,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.9999999999833333,0.0,0,0,1.666666804567285e-11
2,0,1,0,22,27,10,11,0,17,0,34,1,0,0,0,5,11.5,0,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,2.399999999952,0.0,0,0,-1.399999999952
1,1,1,0,4,14,5,11,0,12,1,18,1,0,0,0,7,11.828571428571427,0,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.9999999999857143,0.0,0,0,1.428568374706174e-11
1,1,1,0,3,2,4,4,0,2,1,21,1,0,0,1,0,0.0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.0,0.0,1,1,3.0
1,1,1,0,3,29,2,4,0,2,1,17,1,0,0,1,0,0.0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.0,0.0,1,1,3.0
1,0,1,0,13,27,5,10,0,12,1,19,1,1,0,1,7,12.966666666666669,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.9999999999857143,-0.5,0,0,-0.7499999999857143
1,1,1,0,22,28,10,7,0,15,1,18,1,0,0,1,6,13.833333333333334,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.9999999999833333,0.0,0,0,1.666666804567285e-11
1,0,1,0,13,14,10,11,0,12,1,19,1,0,0,1,7,14.125714285714285,0,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.9999999999857143,0.0,0,0,1.428568374706174e-11
4,0,1,0,23,27,10,10,0,11,1,45,1,0,1,0,10,12.166666666666666,1,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1.199999999988,1.0,0,0,1.300000000012
1,0,1,0,13,27,10,7,0,6,1,26,1,0,0,1,6,12.666666666666666,0,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,2.8333333332861113,0.0,0,0,-1.8333333332861113
2,1,1,0,22,27,10,10,0,17,0,51,1,0,0,1,4,0.0,1,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.999999999975,0.0,1,1,2.000000000025
2,1,1,0,22,27,7,7,0,15,1,49,1,1,1,0,6,12.285714285714286,0,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,1.333333333311111,0.5,0,0,0.41666666668888896
1,1,1,0,3,14,3,9,0,12,1,22,1,0,0,0,6,14.5,0,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1.1666666666472223,0.0,0,0,-0.1666666666472223
1,1,1,0,1,27,6,10,0,9,1,22,1,0,0,1,5,10.0,1,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1.599999999968,0.0,1,0,1.400000000032
2,0,1,0,3,3,2,2,0,8,1,33,1,0,0,0,5,11.5,1,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,2.199999999956,0.0,0,0,-1.1999999999559998
1,0,9,1,22,27,10,10,0,14,1,20,1,0,0,0,5,11.6,0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1.199999999976,0.0,0,0,-0.19999999997600004
1,0,1,0,23,14,8,8,0,10,1,18,1,1,0,1,6,12.5,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.9999999999833333,-0.5,0,0,-0.7499999999833333
