Tuition fees up to date,Debtor,Scholarship holder,financial_distress_score,financial_high_risk,Curricular units 1st sem (enrolled),Curricular units 1st sem (approved),Curricular units 1st sem (evaluations),Curricular units 1st sem (grade),approval_rate,eval_intensity,zero_approved_flag,zero_eval_flag,Gender,Age at enrollment,age_bin,marital_grouped,Daytime/evening attendance,app_mode_target_enc,course_target_enc,prev_qual_ordinal,app_order_clipped,mother_qual_tier,father_qual_tier,mother_occ_tier,father_occ_tier,ses_composite,gender_x_agebin,financial_x_zero_approved,tuition_overdue_x_zero_approved
1,0,1,0,0,6,6,8,14.142857142857142,1.0,1.3333333333333333,0,0,1,25,2,1,1,0.55625,0.4337899543378995,1,1,3,1,2,1,1.75,2,0,0
1,0,0,1,0,6,0,6,0.0,0.0,1.0,1,0,1,48,4,2,0,0.55625,0.36597938144329895,1,1,1,1,2,1,1.25,4,1,0
1,0,1,0,0,10,10,12,13.8,1.0,1.2,0,0,1,32,3,1,0,0.55625,0.6355140186915887,0,1,1,1,1,1,1.0,3,0,0
1,0,0,1,0,10,10,10,13.6,1.0,1.0,0,0,1,38,4,1,0,0.6412213740458015,0.6355140186915887,1,1,1,1,1,1,1.0,4,0,0
1,0,0,1,0,16,15,23,11.733333333333333,0.9375,1.4375,0,0,1,37,4,1,1,0.6412213740458015,0.20967741935483872,1,1,1,1,1,1,1.0,4,0,0
0,0,0,2,0,5,1,8,10.0,0.2,1.6,0,0,1,26,2,1,1,0.55625,0.4944649446494465,0,2,1,1,1,1,1.0,2,0,0
1,0,0,1,0,6,0,19,0.0,0.0,3.1666666666666665,1,0,1,23,1,1,1,0.55625,0.3423076923076923,1,1,4,4,1,1,2.5,1,1,0
1,0,0,1,0,7,6,8,13.046666666666669,0.8571428571428571,1.1428571428571428,0,0,1,26,2,1,1,0.55625,0.17717717717717718,2,1,4,1,2,1,2.0,2,0,0
1,0,0,1,0,11,10,16,11.8,0.9090909090909091,1.4545454545454546,0,0,0,26,2,1,0,0.55625,0.36597938144329895,2,1,0,0,0,0,0.0,0,0,0
1,0,0,1,0,8,8,8,13.11,1.0,1.0,0,0,0,18,0,1,1,0.2802021129995407,0.17717717717717718,0,4,3,3,2,2,2.5,0,0,0
1,0,0,1,0,8,7,8,14.414285714285716,0.875,1.0,0,0,0,27,2,1,1,0.6412213740458015,0.17717717717717718,2,1,1,1,1,1,1.0,0,0,0
0,0,0,2,0,5,0,5,0.0,0.0,1.0,1,0,0,24,2,3,0,0.2802021129995407,0.36597938144329895,0,3,1,3,1,0,1.25,0,2,1
1,0,0,1,0,5,5,8,12.333333333333334,1.0,1.6,0,0,0,20,0,1,1,0.2802021129995407,0.4944649446494465,0,1,1,2,2,0,1.25,0,0,0
1,0,1,0,0,7,0,9,0.0,0.0,1.2857142857142858,1,0,0,18,0,1,1,0.2802021129995407,0.17717717717717718,0,1,3,2,1,1,1.75,0,0,0
1,0,1,0,0,7,7,9,14.1,1.0,1.2857142857142858,0,0,0,18,0,1,1,0.2802021129995407,0.4782608695652174,0,5,1,1,1,1,1.0,0,0,0
1,0,0,1,0,8,8,8,13.045,1.0,1.0,0,0,0,18,0,1,1,0.2802021129995407,0.17717717717717718,0,4,1,1,1,1,1.0,0,0,0
1,0,1,0,0,8,8,8,14.2525,1.0,1.0,0,0,0,19,0,1,1,0.55625,0.17717717717717718,0,3,3,3,2,2,2.5,0,0,0
1,0,0,1,0,8,7,8,15.075714285714286,0.875,1.0,0,0,0,18,0,1,1,0.2802021129995407,0.17717717717717718,0,4,1,1,1,1,1.0,0,0,0
1,0,0,1,0,17,17,28,13.15,1.0,1.6470588235294117,0,0,0,23,1,1,1,0.6412213740458015,0.4941860465116279,2,1,3,1,2,1,1.75,0,0,0
1,0,1,0,0,6,5,9,12.333333333333334,0.8333333333333334,1.5,0,0,0,21,1,1,1,0.2802021129995407,0.20967741935483872,0,2,1,2,2,1,1.5,0,0,0
1,0,1,0,0,7,7,8,13.778571428571428,1.0,1.1428571428571428,0,0,0,18,0,1,1,0.2802021129995407,0.17717717717717718,0,3,1,1,1,1,1.0,0,0,0
0,1,0,3,1,6,3,12,10.333333333333334,0.5,2.0,0,0,0,20,0,1,1,0.2802021129995407,0.5985915492957746,0,1,3,1,1,1,1.5,0,0,0
1,0,1,0,0,6,6,8,13.571428571428571,1.0,1.3333333333333333,0,0,0,18,0,1,1,0.2802021129995407,0.2786885245901639,0,1,1,1,1,1,1.0,0,0,0
1,0,0,1,0,11,11,14,12.75,1.0,1.2727272727272727,0,0,0,29,3,1,0,0.2802021129995407,0.36597938144329895,0,1,1,1,1,1,1.0,0,0,0
1,0,0,1,0,6,3,11,13.0,0.5,1.8333333333333333,0,0,1,28,3,1,1,0.55625,0.3400673400673401,2,1,1,3,1,2,1.75,3,0,0
0,1,0,3,1,6,0,12,0.0,0.0,2.0,1,0,1,24,2,1,1,0.55625,0.4337899543378995,0,1,1,2,1,1,1.25,2,3,1
1,1,1,1,0,0,0,0,0.0,0.0,0.0,1,1,1,33,3,1,1,0.55625,0.4606741573033708,0,1,1,1,1,1,1.0,3,1,0
0,0,0,2,0,5,2,7,12.5,0.4,1.4,0,0,1,19,0,1,1,0.2802021129995407,0.4944649446494465,0,1,1,1,1,1,1.0,0,0,0
1,0,0,1,0,6,6,7,14.857142857142858,1.0,1.1666666666666667,0,0,1,19,0,1,1,0.2802021129995407,0.3423076923076923,0,1,1,2,1,2,1.5,0,0,0
1,0,0,1,0,9,8,13,12.0,0.8888888888888888,1.4444444444444444,0,0,1,37,4,3,0,0.55625,0.36597938144329895,0,1,1,1,1,1,1.0,4,0,0
0,1,1,2,1,0,0,0,0.0,0.0,0.0,1,1,1,18,0,1,1,0.2802021129995407,0.4606741573033708,0,1,1,1,1,1,1.0,0,2,1
1,0,0,1,0,7,7,8,12.828571428571427,1.0,1.1428571428571428,0,0,1,37,4,2,1,0.55625,0.17717717717717718,1,1,1,1,1,2,1.25,4,0,0
1,0,0,1,0,7,0,0,0.0,0.0,0.0,1,1,1,36,4,1,1,0.55625,0.17717717717717718,0,1,1,1,1,1,1.0,4,1,0
1,0,0,1,0,6,6,6,13.333333333333334,1.0,1.0,0,0,1,19,0,1,1,0.2802021129995407,0.4337899543378995,0,2,3,1,1,1,1.5,0,0,0
1,0,1,0,0,14,14,20,13.072857142857144,1.0,1.4285714285714286,0,0,1,33,3,1,1,0.55625,0.17717717717717718,0,1,1,3,1,2,1.75,3,0,0
0,0,0,2,0,7,5,13,12.0,0.7142857142857143,1.8571428571428572,0,0,1,34,3,1,1,0.55625,0.8653846153846154,0,1,3,3,1,1,2.0,3,0,0
1,0,0,1,0,6,6,6,15.5,1.0,1.0,0,0,0,18,0,1,1,0.2802021129995407,0.45714285714285713,0,1,4,2,2,1,2.25,0,0,0
1,0,0,1,0,6,0,6,0.0,0.0,1.0,1,0,0,20,0,1,1,0.55625,0.65,1,1,4,3,1,2,2.5,0,1,0
1,0,1,0,0,6,6,7,14.714285714285714,1.0,1.1666666666666667,0,0,0,19,0,1,1,0.2802021129995407,0.3400673400673401,0,1,1,1,2,1,1.25,0,0,0
1,0,0,1,0,6,6,7,16.714285714285715,1.0,1.1666666666666667,0,0,0,20,0,1,1,0.2802021129995407,0.3423076923076923,0,3,1,2,1,1,1.25,0,0,0
1,0,1,0,0,6,6,9,10.857142857142858,1.0,1.5,0,0,0,19,0,1,1,0.2802021129995407,0.20967741935483872,0,1,1,2,1,1,1.25,0,0,0
1,0,0,1,0,7,6,8,11.658333333333331,0.8571428571428571,1.1428571428571428,0,0,0,19,0,1,1,0.2802021129995407,0.17717717717717718,0,4,1,2,1,1,1.25,0,0,0
1,0,1,0,0,6,5,8,11.6,0.8333333333333334,1.3333333333333333,0,0,0,22,1,1,1,0.55625,0.3400673400673401,0,2,1,2,1,1,1.25,0,0,0
1,0,1,0,0,6,6,6,12.166666666666666,1.0,1.0,0,0,0,18,0,1,1,0.2802021129995407,0.3400673400673401,0,1,3,1,1,1,1.5,0,0,0
1,0,1,0,0,6,6,6,12.5,1.0,1.0,0,0,0,19,0,1,1,0.2802021129995407,0.5985915492957746,0,1,1,1,1,1,1.0,0,0,0
0,1,0,3,1,7,5,8,12.56,0.7142857142857143,1.1428571428571428,0,0,0,31,3,1,1,0.55625,0.17717717717717718,0,1,1,3,1,0,1.25,0,0,0
1,0,0,1,0,7,7,7,13.19,1.0,1.0,0,0,0,18,0,1,1,0.2802021129995407,0.17717717717717718,0,5,3,3,2,2,2.5,0,0,0
1,1,1,1,0,6,3,11,11.0,0.5,1.8333333333333333,0,0,0,19,0,1,1,0.2802021129995407,0.20967741935483872,0,1,3,2,1,1,1.75,0,0,0
1,0,0,1,0,0,0,0,0.0,0.0,0.0,1,1,0,18,0,1,1,0.2802021129995407,0.4606741573033708,0,1,4,1,1,0,1.5,0,1,0
1,0,1,0,0,6,5,11,11.6,0.8333333333333334,1.8333333333333333,0,0,0,19,0,1,1,0.2802021129995407,0.20967741935483872,0,1,1,1,1,1,1.0,0,0,0
1,0,0,1,0,7,6,7,14.266666666666666,0.8571428571428571,1.0,0,0,0,19,0,1,1,0.2802021129995407,0.17717717717717718,0,1,1,2,1,2,1.5,0,0,0
1,0,0,1,0,10,9,11,12.666666666666666,0.9,1.1,0,0,0,30,3,2,0,0.6412213740458015,0.36597938144329895,2,1,1,1,0,0,0.5,0,0,0
1,0,0,1,0,8,7,11,12.771428571428572,0.875,1.375,0,0,0,18,0,1,1,0.55625,0.17717717717717718,0,5,3,3,2,2,2.5,0,0,0
1,0,0,1,0,5,0,12,0.0,0.0,2.4,1,0,0,21,1,1,1,0.55625,0.3423076923076923,0,5,4,4,1,2,2.75,0,1,0
1,0,0,1,0,6,6,8,11.333333333333334,1.0,1.3333333333333333,0,0,0,19,0,1,1,0.2802021129995407,0.65,0,1,1,2,2,2,1.75,0,0,0
1,0,1,0,0,6,6,6,13.333333333333334,1.0,1.0,0,0,0,19,0,1,1,0.2802021129995407,0.4337899543378995,0,2,3,2,2,1,2.0,0,0,0
1,0,1,0,0,5,4,13,12.333333333333334,0.8,2.6,0,0,0,39,4,2,0,0.55625,0.6355140186915887,0,1,1,1,1,2,1.25,0,0,0
1,0,0,1,0,0,0,0,0.0,0.0,0.0,1,1,0,20,0,1,1,0.2802021129995407,0.4606741573033708,0,1,4,3,1,1,2.25,0,1,0
1,0,0,1,0,5,5,8,12.6,1.0,1.6,0,0,0,19,0,1,1,0.2802021129995407,0.4944649446494465,0,5,1,1,2,0,1.0,0,0,0
1,0,0,1,0,6,6,7,14.857142857142858,1.0,1.1666666666666667,0,0,0,24,2,1,1,0.55625,0.3423076923076923,0,1,1,2,1,1,1.25,0,0,0
1,0,0,1,0,15,12,17,11.916666666666666,0.8,1.1333333333333333,0,0,0,34,3,2,1,0.55625,0.4944649446494465,0,1,1,1,1,0,0.75,0,0,0
1,0,0,1,0,5,0,5,0.0,0.0,1.0,1,0,0,46,4,2,0,0.55625,0.6355140186915887,0,1,3,1,0,0,1.0,0,1,0
0,0,0,2,0,5,0,5,0.0,0.0,1.0,1,0,0,37,4,1,0,0.55625,0.6355140186915887,0,1,1,1,1,1,1.0,0,2,1
1,0,0,1,0,6,6,6,17.0,1.0,1.0,0,0,0,18,0,1,1,0.2802021129995407,0.3423076923076923,0,2,1,2,2,1,1.5,0,0,0
1,0,0,1,0,19,19,24,12.210526315789474,1.0,1.263157894736842,0,0,0,46,4,2,1,0.55625,0.4941860465116279,0,1,1,1,1,2,1.25,0,0,0
1,0,1,0,0,6,6,8,13.0,1.0,1.3333333333333333,0,0,0,30,3,2,1,0.55625,0.2786885245901639,0,1,4,3,1,1,2.25,0,0,0
0,1,0,3,1,5,0,0,0.0,0.0,0.0,1,1,0,37,4,3,0,0.2802021129995407,0.6355140186915887,0,1,1,1,1,1,1.0,0,3,1
1,0,0,1,0,6,6,7,13.571428571428571,1.0,1.1666666666666667,0,0,0,20,0,1,1,0.55625,0.4941860465116279,1,1,1,1,1,2,1.25,0,0,0
1,0,0,1,0,3,1,7,14.0,0.3333333333333333,2.3333333333333335,0,0,0,39,4,2,1,0.55625,0.4782608695652174,1,2,3,1,0,0,1.0,0,0,0
0,0,0,2,0,5,0,5,0.0,0.0,1.0,1,0,0,53,4,2,1,0.55625,0.3400673400673401,1,1,1,1,1,2,1.25,0,2,1
1,0,0,1,0,15,13,20,12.461538461538462,0.8666666666666667,1.3333333333333333,0,0,0,54,4,2,1,0.55625,0.4944649446494465,0,1,1,1,1,1,1.0,0,0,0
1,0,0,1,0,6,4,8,14.4,0.6666666666666666,1.3333333333333333,0,0,0,19,0,1,1,0.55625,0.3423076923076923,1,1,4,4,2,1,2.75,0,0,0
0,0,0,2,0,6,0,6,0.0,0.0,1.0,1,0,0,20,0,1,1,0.55625,0.3400673400673401,0,2,3,3,2,2,2.5,0,2,1
1,1,0,2,0,6,6,6,14.333333333333334,1.0,1.0,0,0,0,18,0,1,1,0.2802021129995407,0.3400673400673401,0,3,3,1,2,1,1.75,0,0,0
1,1,0,2,0,13,11,21,11.909090909090908,0.8461538461538461,1.6153846153846154,0,0,0,21,1,1,1,0.2802021129995407,0.4941860465116279,1,1,3,3,2,2,2.5,0,0,0
1,0,0,1,0,6,6,8,13.714285714285714,1.0,1.3333333333333333,0,0,0,18,0,1,1,0.55625,0.2786885245901639,0,3,3,3,1,2,2.25,0,0,0
1,1,0,2,0,7,0,0,0.0,0.0,0.0,1,1,0,19,0,1,1,0.2802021129995407,0.17717717717717718,0,1,1,2,1,0,1.0,0,2,0
1,0,1,0,0,7,5,10,13.46,0.7142857142857143,1.4285714285714286,0,0,0,18,0,1,1,0.2802021129995407,0.17717717717717718,0,1,3,3,1,1,2.0,0,0,0
1,0,0,1,0,6,6,6,15.0,1.0,1.0,0,0,0,19,0,1,1,0.2802021129995407,0.3400673400673401,0,1,3,4,2,2,2.75,0,0,0
1,0,1,0,0,0,0,0,0.0,0.0,0.0,1,1,0,18,0,1,1,0.2802021129995407,0.4606741573033708,0,1,3,3,2,2,2.5,0,0,0
1,0,0,1,0,6,5,7,13.4,0.8333333333333334,1.1666666666666667,0,0,0,19,0,1,1,0.2802021129995407,0.4337899543378995,0,2,4,3,2,2,2.75,0,0,0
1,1,0,2,0,6,4,13,11.25,0.6666666666666666,2.1666666666666665,0,0,0,34,3,3,1,0.55625,0.20967741935483872,0,1,1,1,1,1,1.0,0,0,0
1,0,0,1,0,5,5,5,12.6,1.0,1.0,0,0,0,18,0,1,1,0.2802021129995407,0.3423076923076923,0,1,4,4,1,1,2.5,0,0,0
1,0,0,1,0,6,6,8,12.666666666666666,1.0,1.3333333333333333,0,0,0,50,4,2,0,0.55625,0.36597938144329895,0,1,1,1,1,1,1.0,0,0,0
1,1,0,2,0,21,21,23,12.333333333333334,1.0,1.0952380952380953,0,0,0,41,4,1,1,0.55625,0.5985915492957746,0,1,1,1,2,2,1.5,0,0,0
1,0,1,0,0,6,5,11,12.0,0.8333333333333334,1.8333333333333333,0,0,0,22,1,1,1,0.2802021129995407,0.3400673400673401,0,2,3,3,1,1,2.0,0,0,0
1,0,0,1,0,5,5,5,16.4,1.0,1.0,0,0,0,43,4,3,1,0.55625,0.4944649446494465,0,1,1,1,1,1,1.0,0,0,0
1,0,0,1,0,1,0,1,0.0,0.0,1.0,1,0,0,50,4,2,0,0.55625,0.36597938144329895,1,1,4,2,0,0,1.5,0,1,0
1,0,0,1,0,6,6,10,12.75,1.0,1.6666666666666667,0,0,0,60,4,1,1,0.55625,0.4941860465116279,1,1,1,1,1,1,1.0,0,0,0
1,0,0,1,0,5,5,5,14.8,1.0,1.0,0,0,0,47,4,2,0,0.55625,0.6355140186915887,1,1,1,1,1,1,1.0,0,0,0
1,0,0,1,0,17,17,22,10.36842105263158,1.0,1.2941176470588236,0,0,0,22,1,1,1,0.2802021129995407,0.4606741573033708,2,1,4,4,1,1,2.5,0,0,0
1,0,0,1,0,7,0,0,0.0,0.0,0.0,1,1,0,41,4,2,1,0.55625,0.17717717717717718,0,1,1,1,1,2,1.25,0,1,0
1,0,0,1,0,15,13,21,12.692307692307692,0.8666666666666667,1.4,0,0,0,32,3,3,1,0.55625,0.45714285714285713,2,1,1,1,2,1,1.25,0,0,0
1,0,0,1,0,5,0,0,0.0,0.0,0.0,1,1,0,50,4,2,0,0.55625,0.6355140186915887,1,1,1,1,0,0,0.5,0,1,0
0,1,0,3,1,7,0,7,0.0,0.0,1.0,1,0,0,54,4,1,1,0.55625,0.4782608695652174,0,1,4,4,2,2,3.0,0,3,1
1,0,0,1,0,12,11,18,13.0,0.9166666666666666,1.5,0,0,0,34,3,2,1,0.55625,0.5985915492957746,0,1,1,1,2,1,1.25,0,0,0
1,0,0,1,0,6,4,13,12.5,0.6666666666666666,2.1666666666666665,0,0,0,45,4,3,0,0.55625,0.36597938144329895,0,1,1,1,1,1,1.0,0,0,0
1,0,1,0,0,6,5,8,12.2,0.8333333333333334,1.3333333333333333,0,0,0,47,4,3,0,0.55625,0.36597938144329895,1,1,1,1,1,1,1.0,0,0,0
1,0,0,1,0,5,1,14,10.0,0.2,2.8,0,0,0,33,3,2,0,0.55625,0.6355140186915887,0,1,1,1,1,1,1.0,0,0,0
1,0,1,0,0,6,6,7,12.333333333333334,1.0,1.1666666666666667,0,0,0,43,4,2,0,0.55625,0.36597938144329895,0,1,1,1,1,1,1.0,0,0,0
1,0,0,1,0,13,13,13,14.307692307692308,1.0,1.0,0,0,0,54,4,1,1,0.6412213740458015,0.4941860465116279,2,1,1,1,2,2,1.5,0,0,0
1,0,0,1,0,11,11,13,14.454545454545457,1.0,1.1818181818181819,0,0,0,39,4,1,0,0.55625,0.36597938144329895,2,1,1,1,1,1,1.0,0,0,0
1,0,0,1,0,5,5,6,11.0,1.0,1.2,0,0,0,39,4,2,0,0.55625,0.6355140186915887,0,1,1,1,1,1,1.0,0,0,0
1,0,1,0,0,6,6,8,13.142857142857142,1.0,1.3333333333333333,0,0,0,18,0,1,1,0.2802021129995407,0.5985915492957746,0,1,1,1,1,1,1.0,0,0,0
1,0,1,0,0,6,6,8,13.75,1.0,1.3333333333333333,0,0,0,19,0,1,1,0.2802021129995407,0.20967741935483872,0,1,1,1,1,1,1.0,0,0,0
1,0,1,0,0,6,6,6,14.0,1.0,1.0,0,0,0,18,0,1,1,0.2802021129995407,0.4337899543378995,0,4,1,2,1,2,1.5,0,0,0
1,0,0,1,0,8,8,13,13.75,1.0,1.625,0,0,0,44,4,2,0,0.55625,0.36597938144329895,1,1,3,1,0,0,1.0,0,0,0
1,0,0,1,0,5,0,5,0.0,0.0,1.0,1,0,0,27,2,1,0,0.55625,0.6355140186915887,0,1,4,3,2,1,2.5,0,1,0
1,0,1,0,0,6,6,6,13.166666666666666,1.0,1.0,0,0,0,18,0,1,1,0.2802021129995407,0.4337899543378995,0,2,3,2,2,1,2.0,0,0,0
1,0,0,1,0,12,9,12,12.444444444444445,0.75,1.0,0,0,0,45,4,2,0,0.55625,0.36597938144329895,0,1,3,1,0,0,1.0,0,0,0
1,0,0,1,0,6,6,7,12.666666666666666,1.0,1.1666666666666667,0,0,0,20,0,1,1,0.2802021129995407,0.5985915492957746,0,4,1,1,1,1,1.0,0,0,0
1,0,0,1,0,6,6,7,11.333333333333334,1.0,1.1666666666666667,0,0,0,40,4,2,0,0.2802021129995407,0.36597938144329895,0,1,1,1,1,1,1.0,0,0,0
1,0,0,1,0,7,7,8,13.6125,1.0,1.1428571428571428,0,0,0,18,0,1,1,0.55625,0.17717717717717718,0,1,4,4,1,1,2.5,0,0,0
1,0,0,1,0,8,7,8,12.414285714285716,0.875,1.0,0,0,0,21,1,1,1,0.55625,0.17717717717717718,0,5,4,2,2,1,2.25,0,0,0
1,0,0,1,0,0,0,0,0.0,0.0,0.0,1,1,0,20,0,1,1,0.2802021129995407,0.4606741573033708,0,2,4,3,2,2,2.75,0,1,0
1,0,0,1,0,5,0,5,0.0,0.0,1.0,1,0,0,27,2,2,0,0.6412213740458015,0.36597938144329895,2,1,1,2,2,2,1.75,0,1,0
1,0,0,1,0,7,7,10,11.0,1.0,1.4285714285714286,0,0,0,32,3,2,1,0.55625,0.4782608695652174,0,1,1,1,1,1,1.0,0,0,0
1,0,1,0,0,6,6,6,14.0,1.0,1.0,0,0,0,18,0,1,1,0.2802021129995407,0.20967741935483872,0,1,3,3,2,2,2.5,0,0,0
1,0,0,1,0,6,4,13,12.0,0.6666666666666666,2.1666666666666665,0,0,0,37,4,1,0,0.55625,0.36597938144329895,0,1,1,1,1,1,1.0,0,0,0
1,0,0,1,0,6,6,7,12.5,1.0,1.1666666666666667,0,0,0,19,0,1,1,0.2802021129995407,0.3400673400673401,0,1,4,3,1,2,2.5,0,0,0
1,0,1,0,0,6,6,8,11.333333333333334,1.0,1.3333333333333333,0,0,0,41,4,3,0,0.55625,0.36597938144329895,0,2,1,1,1,1,1.0,0,0,0
1,0,1,0,0,7,6,7,14.066666666666668,0.8571428571428571,1.0,0,0,0,18,0,2,1,0.2802021129995407,0.17717717717717718,0,4,3,1,2,1,1.75,0,0,0
1,0,0,1,0,9,8,14,13.555555555555555,0.8888888888888888,1.5555555555555556,0,0,0,21,1,1,1,0.55625,0.3423076923076923,0,1,1,1,0,0,0.5,0,0,0
1,0,0,1,0,6,0,0,0.0,0.0,0.0,1,1,0,18,0,1,1,0.2802021129995407,0.3400673400673401,0,2,3,3,2,2,2.5,0,1,0
1,0,0,1,0,8,8,8,13.27625,1.0,1.0,0,0,0,18,0,1,1,0.2802021129995407,0.17717717717717718,0,5,1,2,2,2,1.75,0,0,0
1,0,0,1,0,6,0,0,0.0,0.0,0.0,1,1,0,21,1,1,1,0.55625,0.3423076923076923,0,4,3,1,0,0,1.0,0,1,0
1,0,0,1,0,6,6,8,14.375,1.0,1.3333333333333333,0,0,0,19,0,1,1,0.2802021129995407,0.20967741935483872,0,2,2,1,0,1,1.0,0,0,0
1,0,0,1,0,5,0,0,0.0,0.0,0.0,1,1,0,47,4,3,1,0.55625,0.4944649446494465,0,2,1,1,1,1,1.0,0,1,0
1,0,0,1,0,13,12,19,13.416666666666666,0.9230769230769231,1.4615384615384615,0,0,0,39,4,2,0,0.6412213740458015,0.36597938144329895,2,1,1,1,1,1,1.0,0,0,0
1,0,0,1,0,7,6,9,12.97166666666667,0.8571428571428571,1.2857142857142858,0,0,0,19,0,1,1,0.2802021129995407,0.17717717717717718,0,1,1,1,1,1,1.0,0,0,0
1,0,0,1,0,15,14,16,10.928571428571429,0.9333333333333333,1.0666666666666667,0,0,0,38,4,1,0,0.55625,0.6355140186915887,2,1,1,1,1,1,1.0,0,0,0
0,1,0,3,1,6,0,6,0.0,0.0,1.0,1,0,0,27,2,3,1,0.55625,0.4941860465116279,1,1,1,3,1,1,1.5,0,3,1
1,0,1,0,0,0,0,0,0.0,0.0,0.0,1,1,0,18,0,1,1,0.2802021129995407,0.4606741573033708,0,1,1,2,2,1,1.5,0,0,0
1,0,0,1,0,6,6,14,11.333333333333334,1.0,2.3333333333333335,0,0,0,48,4,2,1,0.55625,0.20967741935483872,1,1,1,1,2,2,1.5,0,0,0
1,0,0,1,0,5,1,6,11.0,0.2,1.2,0,0,0,25,2,1,1,0.55625,0.4337899543378995,0,1,3,1,0,0,1.0,0,0,0
1,0,1,0,0,8,7,9,12.757142857142856,0.875,1.125,0,0,0,32,3,2,1,0.55625,0.17717717717717718,0,1,1,1,2,2,1.5,0,0,0
1,0,1,0,0,6,6,6,14.5,1.0,1.0,0,0,0,18,0,1,1,0.2802021129995407,0.3400673400673401,0,1,1,1,1,1,1.0,0,0,0
1,1,0,2,0,6,6,6,13.833333333333334,1.0,1.0,0,0,0,20,0,1,0,0.55625,0.36597938144329895,1,1,3,4,2,2,2.75,0,0,0
1,0,0,1,0,5,4,8,11.25,0.8,1.6,0,0,0,20,0,1,1,0.2802021129995407,0.4944649446494465,0,1,1,1,1,1,1.0,0,0,0
1,0,0,1,0,0,0,0,0.0,0.0,0.0,1,1,0,20,0,1,1,0.2802021129995407,0.4606741573033708,0,1,1,1,1,2,1.25,0,1,0
1,0,0,1,0,5,0,9,0.0,0.0,1.8,1,0,0,39,4,1,0,0.55625,0.6355140186915887,2,1,1,1,0,0,0.5,0,1,0
1,1,0,2,0,5,1,10,13.0,0.2,2.0,0,0,0,29,3,1,1,0.2802021129995407,0.65,0,1,4,4,0,2,2.5,0,0,0
1,1,0,2,0,5,0,5,0.0,0.0,1.0,1,0,0,36,4,1,0,0.55625,0.6355140186915887,0,1,1,1,2,2,1.5,0,2,0
1,0,0,1,0,8,7,12,11.971428571428572,0.875,1.5,0,0,0,18,0,1,1,0.2802021129995407,0.17717717717717718,0,5,1,2,1,1,1.25,0,0,0
1,0,0,1,0,6,0,12,0.0,0.0,2.0,1,0,0,51,4,2,0,0.55625,0.36597938144329895,1,1,3,1,0,0,1.0,0,1,0
1,1,0,2,0,6,1,11,16.0,0.16666666666666666,1.8333333333333333,0,0,0,23,1,1,1,0.55625,0.3400673400673401,0,1,3,1,0,0,1.0,0,0,0
0,0,0,2,0,6,4,9,12.75,0.6666666666666666,1.5,0,0,0,28,3,1,1,0.55625,0.5985915492957746,0,5,3,1,0,0,1.0,0,0,0
1,0,0,1,0,2,0,2,0.0,0.0,1.0,1,0,0,41,4,1,0,0.55625,0.36597938144329895,0,1,1,1,2,1,1.25,0,1,0
1,0,1,0,0,6,5,7,12.2,0.8333333333333334,1.1666666666666667,0,0,0,43,4,3,0,0.55625,0.36597938144329895,2,1,1,1,1,1,1.0,0,0,0
1,0,1,0,0,12,12,12,14.5,1.0,1.0,0,0,0,19,0,1,1,0.2802021129995407,0.4606741573033708,0,1,2,3,1,2,2.0,0,0,0
1,0,0,1,0,12,6,13,13.0,0.5,1.0833333333333333,0,0,0,26,2,1,1,0.55625,0.4941860465116279,0,1,1,2,1,1,1.25,0,0,0
1,0,0,1,0,7,7,7,11.714285714285714,1.0,1.0,0,0,0,18,0,1,1,0.2802021129995407,0.17717717717717718,0,4,4,4,1,2,2.75,0,0,0
1,0,0,1,0,7,4,12,10.25,0.5714285714285714,1.7142857142857142,0,0,0,45,4,2,1,0.55625,0.5985915492957746,0,1,1,2,1,1,1.25,0,0,0
1,0,0,1,0,6,0,0,0.0,0.0,0.0,1,1,0,19,0,1,1,0.55625,0.5985915492957746,1,1,4,1,1,1,1.75,0,1,0
1,0,0,1,0,6,6,9,12.375,1.0,1.5,0,0,0,20,0,1,1,0.2802021129995407,0.4337899543378995,0,5,4,3,2,0,2.25,0,0,0
1,0,0,1,0,6,6,6,12.666666666666666,1.0,1.0,0,0,0,18,0,1,1,0.2802021129995407,0.5985915492957746,0,5,3,2,1,1,1.75,0,0,0
1,0,0,1,0,6,3,13,10.5,0.5,2.1666666666666665,0,0,0,27,2,1,1,0.55625,0.3423076923076923,0,1,4,4,2,1,2.75,0,0,0
1,0,0,1,0,6,6,11,14.125,1.0,1.8333333333333333,0,0,0,20,0,2,1,0.2802021129995407,0.4941860465116279,0,1,1,1,1,1,1.0,0,0,0
1,0,0,1,0,6,6,7,14.666666666666666,1.0,1.1666666666666667,0,0,0,18,0,1,1,0.2802021129995407,0.3423076923076923,0,3,3,3,2,1,2.25,0,0,0
1,0,0,1,0,0,0,0,0.0,0.0,0.0,1,1,0,26,2,1,1,0.55625,0.4606741573033708,0,1,1,1,1,1,1.0,0,1,0
1,0,1,0,0,6,6,7,14.0,1.0,1.1666666666666667,0,0,0,39,4,3,1,0.55625,0.20967741935483872,0,1,1,1,1,1,1.0,0,0,0
1,0,0,1,0,0,0,0,0.0,0.0,0.0,1,1,0,18,0,1,1,0.2802021129995407,0.4606741573033708,0,1,1,1,1,1,1.0,0,1,0
